target_id	length	eff_length	est_counts	tpm
g3450.t1	300	98.6402	28.9563	14.3391
g3451.t1	324	113.219	12	5.17717
g3452.t1	1137	835.498	9	0.526174
g3453.t1	1509	1207.5	29	1.17312
g3454.t1	1638	1336.5	19	0.694412
g3455.t1	726	433.414	25	2.81753
g3456.t1	555	282.578	0	0
g3457.t1	6606	6304.5	114	0.883256
g3458.t1	2493	2191.5	13	0.289757
g3459.t1	3207	2905.5	24	0.403481
g3460.t1	1509	1207.5	27	1.09222
g3461.t1	1299	997.498	195	9.54893
g3462.t1	1536	1234.5	56	2.2158
g3463.t1	1182	880.498	12	0.66571
g3464.t1	666	378.571	122	15.7415
g3465.t1	7548	7246.5	0.864389	0.00582657
g3465.t2	7620	7318.5	880.13	5.87431
g3465.t3	7542	7240.5	0	0
g3465.t4	7590	7288.5	0.00267206	1.79077e-05
g3465.t5	7590	7288.5	0.00267206	1.79077e-05
g3466.t1	810	512.658	3	0.285842
g3467.t1	1989	1687.5	403	11.6652
g3468.t1	915	614.476	295	23.4503
g3469.t1	2460	2158.5	163	3.68866
g3470.t1	2586	2284.5	162	3.46383
g3471.t1	1263	961.498	148	7.51875
g3472.t1	708	416.759	98	11.4861
g3473.t1	1293	991.498	281	13.8435
g3474.t1	321	111.446	4.14004e-07	1.81457e-07
g3474.t2	318	109.667	4	1.78162
g3475.t1	4482	4180.5	904	10.5626
g3476.t1	297	96.7346	4	2.01981
g3477.t1	1146	844.498	22	1.2725
g3478.t1	1353	1051.5	59	2.74079
g3479.t1	1326	1024.5	1094	52.1601
g3480.t1	843	544.303	112	10.051
g3481.t1	1995	1693.5	19.2338	0.554769
g3481.t2	1992	1690.5	9.76623	0.282192
g3482.t1	297	96.7346	10	5.04952
g3483.t1	207	49.051	0	0
g3484.t1	273	82.616	0	0
g3485.t1	315	107.807	0	0
g3486.t1	381	150.153	0	0
g3487.t1	1566	1264.5	3	0.115887
g3488.t1	1080	778.498	30	1.88233
g3489.t1	7296	6994.5	167	1.16625
g3489.t2	2292	1990.5	0	0
g3490.t1	1887	1585.5	95	2.92678
g3491.t1	204	47.7936	1	1.02203
g3492.t1	3690	3388.5	560	8.07259
g3493.t1	1209	907.498	5006	269.449
g3494.t1	951	649.889	86	6.46385
g3495.t1	1455	1153.5	133	5.63205
g3496.t1	1623	1321.5	19	0.702294
g3497.t1	393	158.574	1	0.308036
g3498.t1	237	63.1922	0	0
g3499.t1	387	154.282	1	0.316604
g3500.t1	366	140.162	0	0
g3501.t1	336	120.732	0	0
g3502.t1	210	50.3231	0	0
g3503.t1	1365	1063.5	309	14.1923
g3504.t1	504	241.096	117	23.7044
g3505.t1	2958	2656.5	0	0
g3505.t2	3051	2749.5	0	0
g3506.t1	1356	1054.5	2990	138.502
g3507.t1	264	77.6929	1653	1039.26
g3508.t1	1185	883.498	0	0
g3509.t1	630	346.593	292	41.1524
g3510.t1	594	315.391	452	70.0037
g3511.t1	456	204.102	151	36.1378
g3512.t1	1371	1069.5	223	10.1849
g3513.t1	1548	1246.5	161	6.30908
g3514.t1	897	596.813	1245	101.897
g3515.t1	459	206.363	0	0
g3516.t1	366	140.162	0	0
g3517.t1	2628	2326.5	23	0.4829
