target_id	length	eff_length	est_counts	tpm
g3450.t1	300	105.508	42	19.5503
g3451.t1	324	121.011	3	1.21755
g3452.t1	1137	860.866	0	0
g3453.t1	1509	1232.87	15	0.597537
g3454.t1	1638	1361.87	10	0.360625
g3455.t1	726	455.679	31	3.34113
g3456.t1	555	299.585	0	0
g3457.t1	6606	6329.87	108	0.837952
g3458.t1	2493	2216.87	25	0.553848
g3459.t1	3207	2930.87	21	0.351895
g3460.t1	1509	1232.87	29	1.15524
g3461.t1	1299	1022.87	315	15.1245
g3462.t1	1536	1259.87	87	3.39144
g3463.t1	1182	905.866	18	0.975884
g3464.t1	666	399.18	223	27.4363
g3465.t1	7548	7271.87	965.589	6.52133
g3465.t2	7620	7343.87	313.393	2.09583
g3465.t3	7542	7265.87	0	0
g3465.t4	7590	7313.87	6.00889	0.0403494
g3465.t5	7590	7313.87	6.00889	0.0403494
g3466.t1	810	536.458	0	0
g3467.t1	1989	1712.87	859	24.6297
g3468.t1	915	639.568	613	47.0721
g3469.t1	2460	2183.87	153	3.44077
g3470.t1	2586	2309.87	195	4.14608
g3471.t1	1263	986.866	116	5.77284
g3472.t1	708	438.534	75	8.3994
g3473.t1	1293	1016.87	229	11.0602
g3474.t1	321	119.077	1.81225	0.747445
g3474.t2	318	117.093	9.18775	3.85361
g3475.t1	4482	4205.87	607	7.08799
g3476.t1	297	103.539	9	4.26902
g3477.t1	1146	869.866	24	1.35503
g3478.t1	1353	1076.87	44	2.00669
g3479.t1	1326	1049.87	1130	52.8609
g3480.t1	843	568.6	82	7.08267
g3481.t1	1995	1718.87	7.72644	0.220764
g3481.t2	1992	1715.87	31.2736	0.895125
g3482.t1	297	103.539	11	5.21769
g3483.t1	207	51.9627	1.06285	1.00455
g3484.t1	273	88.7067	0	0
g3485.t1	315	115.14	0	0
g3486.t1	381	160.791	0	0
g3487.t1	1566	1289.87	1	0.0380755
g3488.t1	1080	803.866	44	2.68818
g3489.t1	7296	7019.87	452.917	3.16869
g3489.t2	2292	2015.87	0	0
g3490.t1	1887	1610.87	103	3.14027
g3491.t1	204	50.5089	1	0.972348
g3492.t1	3690	3413.87	728	10.4731
g3493.t1	1209	932.866	4875	256.652
g3494.t1	951	675.19	105	7.63753
g3495.t1	1455	1178.87	172	7.16562
g3496.t1	1623	1346.87	26	0.948066
g3497.t1	393	169.588	0	0
g3498.t1	237	67.7349	0	0
g3499.t1	387	165.12	0	0
g3500.t1	366	149.897	0	0
g3501.t1	336	129.083	0	0
g3502.t1	210	53.4257	0	0
g3503.t1	1365	1088.87	215	9.69737
g3504.t1	504	256.136	65	12.4633
g3505.t1	2958	2681.87	3	0.0549382
g3505.t2	3051	2774.87	0	0
g3506.t1	1356	1079.87	2137	97.1906
g3507.t1	264	83.3106	1076	634.311
g3508.t1	1185	908.866	0	0
g3509.t1	630	366.348	283	37.9387
