target_id	length	eff_length	est_counts	tpm
Phel_contig_1	905	600.254	26	8.78803
Phel_contig_10	2138	1832.25	275.787	30.538
Phel_contig_100	10344	10038.3	1040	21.0198
Phel_contig_1000	4676	4370.25	3322	154.222
Phel_contig_10000	843	539.668	73	27.4441
Phel_contig_10001	1108	802.254	9	2.27606
Phel_contig_10002	3127	2821.25	113.817	8.18498
Phel_contig_10003	1120	814.254	62.742	15.6333
Phel_contig_10004	712	415.598	87	42.4716
Phel_contig_10005	1319	1013.25	80	16.0186
Phel_contig_10006	861	557.31	29	10.5573
Phel_contig_10007	777	476.46	24	10.2197
Phel_contig_10008	510	238.929	10	8.49151
Phel_contig_10009	609	321.913	4.0982	2.5829
Phel_contig_1001	1473	1167.25	339	58.9234
Phel_contig_10010	771	470.709	0	0
Phel_contig_10011	1568	1262.25	131	21.0561
Phel_contig_10012	692	397.023	130	66.4326
Phel_contig_10013	2373	2067.25	158	15.5066
Phel_contig_10014	793	491.634	68	28.0621
Phel_contig_10015	1463	1157.25	56.3956	9.88712
Phel_contig_10016	938	632.836	17.2003	5.51441
Phel_contig_10017	1069	763.254	53.1908	14.1391
Phel_contig_10018	846	542.583	69.9858	26.1696
Phel_contig_10019	679	384.875	29	15.2873
Phel_contig_1002	859	555.339	118	43.1099
Phel_contig_10020	1174	868.254	79	18.4601
Phel_contig_10021	2110	1804.25	317	35.6463
Phel_contig_10022	806	504.009	34	13.6866
Phel_contig_10023	1575	1269.25	3	0.479541
Phel_contig_10024	928	622.966	41	13.3528
Phel_contig_10025	1488	1182.25	143	24.5402
Phel_contig_10026	598	312.2	50	32.493
Phel_contig_10027	1401	1095.25	220.713	40.8852
Phel_contig_10028	543	265.588	0	0
Phel_contig_10029	1102	796.254	25	6.37003
Phel_contig_1003	1146	840.254	176	42.4967
Phel_contig_10030	2857	2551.25	149	11.8491
Phel_contig_10031	2059	1753.25	162.382	18.7909
Phel_contig_10032	935	629.901	21	6.76394
Phel_contig_10033	516	243.783	8	6.65793
Phel_contig_10034	4128	3822.25	260.374	13.8207
Phel_contig_10035	2487	2181.25	47	4.37165
Phel_contig_10036	1004	698.254	16	4.649
Phel_contig_10037	2471	2165.25	61.183	5.73291
Phel_contig_10038	834	530.849	21	8.02604
Phel_contig_10039	1685	1379.25	68.56	10.0851
Phel_contig_1004	1581	1275.25	38.4901	6.12359
Phel_contig_10040	2252	1946.25	199.415	20.7879
Phel_contig_10041	1570	1264.25	78	12.5174
Phel_contig_10042	516	243.783	0	0
Phel_contig_10043	2675	2369.25	190	16.2703
Phel_contig_10044	2379	2073.25	155	15.1681
Phel_contig_10045	1053	747.254	1	0.27151
Phel_contig_10046	1354	1048.25	68.0737	13.1755
Phel_contig_10047	604	317.539	33	21.0848
Phel_contig_10048	4774	4468.25	121.137	5.50036
Phel_contig_10049	1759	1453.25	98	13.6816
Phel_contig_1005	669	375.757	374	201.938
Phel_contig_10050	2528	2222.25	333.99	30.4925
Phel_contig_10051	991	685.29	3	0.888179
Phel_contig_10052	1533	1227.25	148	24.467
Phel_contig_10053	1349	1043.25	52	10.1127
Phel_contig_10054	842	538.668	0	0
Phel_contig_10055	1012	706.254	57	16.3745
Phel_contig_10056	605	318.461	16.5905	10.5695
Phel_contig_10057	565	283.918	59	42.1611
Phel_contig_10058	1421	1115.25	46	8.3683
Phel_contig_10059	671	377.586	52.986	28.4707
Phel_contig_1006	680	385.783	304.911	160.355
Phel_contig_10060	1142	836.254	18	4.36704
Phel_contig_10061	959	653.603	0	0
Phel_contig_10062	725	427.483	19	9.01753
Phel_contig_10063	519	246.097	4	3.29767
Phel_contig_10064	1344	1038.25	11	2.14952
Phel_contig_10065	650	358.3	14.3566	8.12941
Phel_contig_10066	805	503.035	29.4771	11.8888
Phel_contig_10067	1839	1533.25	236.911	31.349
Phel_contig_10068	1288	982.254	74	15.2849
Phel_contig_10069	2996	2690.25	210.754	15.8941
Phel_contig_1007	757	457.527	574.891	254.931
Phel_contig_10070	2396	2090.25	194.227	18.8523
Phel_contig_10071	945	639.703	1	0.317157
Phel_contig_10072	1011	705.254	56.5529	16.2691
Phel_contig_10073	1739	1433.25	497	70.3536
Phel_contig_10074	857	553.411	172	63.0571
Phel_contig_10075	974	668.448	4	1.21408
Phel_contig_10076	591	306.061	26	17.2353
Phel_contig_10077	1218	912.254	11	2.44642
Phel_contig_10078	1722	1416.25	56	8.02232
Phel_contig_10079	4519	4213.25	121	5.82668
Phel_contig_1008	917	612.175	40.4923	13.4199
Phel_contig_10080	1179	873.254	57	13.243
Phel_contig_10081	516	243.783	23	19.1415
Phel_contig_10082	762	462.224	34.0692	14.9542
Phel_contig_10083	762	462.224	17.2199	7.55842
Phel_contig_10084	648	356.511	23.7746	13.5299
Phel_contig_10085	993	687.29	50.4285	14.8864
Phel_contig_10086	1909	1603.25	0	0
Phel_contig_10087	1279	973.254	130.494	27.203
Phel_contig_10088	796	494.401	7	2.87258
Phel_contig_10089	995	689.272	0	0
Phel_contig_1009	2709	2403.25	1781.48	150.395
Phel_contig_10090	2530	2224.25	143	13.0438
Phel_contig_10091	1233	927.254	57.6322	12.6101
Phel_contig_10092	1180	874.254	42	9.74687
Phel_contig_10093	689	394.17	3	1.54416
Phel_contig_10094	1244	938.254	43.739	9.45806
Phel_contig_10095	1435	1129.25	126.501	22.7277
Phel_contig_10096	2449	2143.25	214.973	20.3499
Phel_contig_10097	503	233.233	22.9285	19.9452
Phel_contig_10098	1041	735.254	53	14.6249
Phel_contig_10099	744	445.265	43.4061	19.7781
Phel_contig_101	1984	1678.25	193	23.3321
Phel_contig_1010	4061	3755.25	540	29.1748
Phel_contig_10100	1727	1421.25	140	19.9853
Phel_contig_10101	1002	696.254	1	0.291397
Phel_contig_10102	587	302.662	2.3522	1.57677
Phel_contig_10103	1633	1327.25	259	39.5912
Phel_contig_10104	5712	5406.25	898.722	33.7273
Phel_contig_10105	4352	4046.25	278.065	13.9427
Phel_contig_10106	2694	2388.25	139	11.8083
Phel_contig_10107	3186	2880.25	242.182	17.0595
Phel_contig_10108	6573	6267.25	231	7.47804
Phel_contig_10109	1009	703.254	4	1.15399
Phel_contig_1011	3851	3545.25	298.651	17.0911
Phel_contig_10110	1167	861.254	2	0.471142
Phel_contig_10111	3878	3572.25	160	9.08722
Phel_contig_10112	841	537.682	11.2732	4.25379
Phel_contig_10113	1177	871.254	67	15.6021
Phel_contig_10114	630	340.378	21	12.5173
Phel_contig_10115	691	396.086	6	3.07337
Phel_contig_10116	1824	1518.25	283	37.8177
Phel_contig_10117	510	238.929	10	8.49151
Phel_contig_10119	2988	2682.25	537	40.6189
Phel_contig_1012	6979	6673.25	2162	65.7312
Phel_contig_10120	1053	747.254	48	13.0325
Phel_contig_10121	2404	2098.25	208	20.1122
Phel_contig_10122	858	554.353	16	5.8558
Phel_contig_10123	1445	1139.25	48.8742	8.70388
Phel_contig_10124	1142	836.254	106	25.717
Phel_contig_10125	786	485.069	60.8796	25.4637
Phel_contig_10126	824	521.207	14	5.44969
Phel_contig_10127	6932	6626.25	391.703	11.9934
Phel_contig_10128	954	648.62	187	58.4931
Phel_contig_10129	878	573.926	43	15.2008
Phel_contig_1013	4563	4257.25	1964.3	93.6121
Phel_contig_10130	4942	4636.25	447.272	19.573
Phel_contig_10131	2252	1946.25	432.429	45.0784
Phel_contig_10132	664	371.117	54	29.5213
Phel_contig_10133	958	652.603	0	0
Phel_contig_10134	1692	1386.25	624	91.3261
Phel_contig_10135	1382	1076.25	19	3.58172
Phel_contig_10136	646	354.711	100.29	57.3636
Phel_contig_10137	640	349.374	132.159	76.7468
Phel_contig_10138	2469	2163.25	271	25.4165
Phel_contig_10139	1003	697.254	29	8.4384
Phel_contig_1014	1097	791.254	3	0.769234
Phel_contig_10140	2077	1771.25	114	13.058
Phel_contig_10141	574	291.669	3	2.08681
Phel_contig_10142	897	592.424	1	0.342468
Phel_contig_10143	1122	816.254	80.4963	20.008
Phel_contig_10144	3512	3206.25	183	11.5799
Phel_contig_10146	513	241.389	31.4898	26.467
Phel_contig_10147	2552	2246.25	275.886	24.9186
Phel_contig_10148	1108	802.254	46.5014	11.76
Phel_contig_10149	1354	1048.25	353	68.3222
Phel_contig_1015	3671	3365.25	2843	171.401
Phel_contig_10150	874	570.045	45	16.0161
Phel_contig_10151	529	254.094	10.1271	8.08616
Phel_contig_10152	1158	852.254	32.0481	7.62934
Phel_contig_10153	609	321.913	5	3.15127
Phel_contig_10154	1123	817.254	5	1.24127
Phel_contig_10155	1387	1081.25	260.951	48.9649
Phel_contig_10156	1485	1179.25	147.591	25.3926
Phel_contig_10157	1006	700.254	56	16.225
Phel_contig_10158	517	244.504	0	0
Phel_contig_10159	2291	1985.25	241.573	24.6879
Phel_contig_1016	4907	4601.25	996.534	43.9409
Phel_contig_10160	3679	3373.25	360	21.6524
Phel_contig_10161	1684	1378.25	170	25.0249
Phel_contig_10162	671	377.586	56.9742	30.6137
Phel_contig_10163	837	533.794	1	0.380084
Phel_contig_10164	1441	1135.25	91	16.263
Phel_contig_10165	5653	5347.25	149	5.65339
Phel_contig_10166	1033	727.254	371	103.5
Phel_contig_10167	1766	1460.25	242	33.6233
Phel_contig_10168	1047	741.254	17	4.65302
Phel_contig_10169	597	311.294	8	5.21402
Phel_contig_1017	902	597.269	563	191.246
Phel_contig_10170	867	563.193	24	8.64584
Phel_contig_10171	567	285.642	7	4.97198
Phel_contig_10172	2093	1787.25	181	20.5469
Phel_contig_10173	4199	3893.25	203.093	10.5836
Phel_contig_10174	627	337.753	71.739	43.0933
Phel_contig_10175	884	579.745	80.6439	28.222
Phel_contig_10176	566	284.784	6	4.27453
Phel_contig_10177	585	300.936	20.9486	14.1232
Phel_contig_10178	1496	1190.25	182	31.0231
Phel_contig_10179	1152	846.254	223	53.4635
Phel_contig_1018	574	291.669	471	327.63
Phel_contig_10180	2385	2079.25	216.507	21.126
Phel_contig_10181	2066	1760.25	9	1.03734
Phel_contig_10182	945	639.703	14	4.4402
Phel_contig_10183	1946	1640.25	103	12.7403
Phel_contig_10184	628	338.589	20.6104	12.35
Phel_contig_10186	1750	1444.25	83	11.6597
Phel_contig_10187	2451	2145.25	113	10.6869
Phel_contig_10188	2118	1812.25	324	36.2726
Phel_contig_10189	1187	881.254	19	4.37427
Phel_contig_1019	7548	7242.25	538	15.0717
Phel_contig_10190	1424	1118.25	38	6.8944
Phel_contig_10191	1353	1047.25	250	48.433
Phel_contig_10192	2452	2146.25	198	18.7171
Phel_contig_10193	981	675.343	78.5205	23.5891
Phel_contig_10194	3454	3148.25	120	7.7333
Phel_contig_10195	851	547.526	10	3.70551
Phel_contig_10196	901	596.285	10	3.40251
Phel_contig_10197	696	400.779	14	7.08724
