target_id	length	eff_length	est_counts	tpm
g3450.t1	300	92.2862	19.5218	10.767
g3451.t1	324	106.197	15	7.18935
g3452.t1	1137	828.095	4	0.245863
g3453.t1	1509	1200.1	18	0.76343
g3454.t1	1638	1329.1	8	0.30637
g3455.t1	726	425.657	20	2.39157
g3456.t1	555	273.653	0	0
g3457.t1	6606	6297.1	68	0.549644
g3458.t1	2493	2184.1	13	0.302959
g3459.t1	3207	2898.1	11	0.193194
g3460.t1	1509	1200.1	9	0.381715
g3461.t1	1299	990.095	130	6.68312
g3462.t1	1536	1227.1	217	9.00107
g3463.t1	1182	873.095	12	0.699572
g3464.t1	666	370.566	105	14.4223
g3465.t1	7548	7239.1	752.621	5.29182
g3465.t2	7620	7311.1	0.0333081	0.000231889
g3465.t3	7542	7233.1	17.0548	0.120015
g3465.t4	7590	7281.1	2.14533	0.0149972
g3465.t5	7590	7281.1	2.14533	0.0149972
g3466.t1	810	505.093	0	0
g3467.t1	1989	1680.1	327	9.90664
g3468.t1	915	607.189	200	16.7656
g3469.t1	2460	2151.1	97	2.29522
g3470.t1	2586	2277.1	111	2.48116
g3471.t1	1263	954.095	209	11.1498
g3472.t1	708	408.939	70	8.71268
g3473.t1	1293	984.095	119	6.15492
g3474.t1	321	104.389	76.7755	37.4353
g3474.t2	318	102.617	135.225	67.073
g3475.t1	4482	4173.1	1019	12.4288
g3476.t1	297	90.6812	28	15.7164
g3477.t1	1146	837.095	52	3.16185
g3478.t1	1353	1044.1	55	2.68124
g3479.t1	1326	1017.1	435	21.7691
g3480.t1	843	536.967	91	8.62594
g3481.t1	1995	1686.1	18.6318	0.562452
g3481.t2	1992	1683.1	28.3682	0.857898
g3482.t1	297	90.6812	10	5.613
g3483.t1	207	45.8518	1	1.11009
g3484.t1	273	77.4064	0	0
g3485.t1	315	100.854	0	0
g3486.t1	381	142.293	0	0
g3487.t1	1566	1257.1	0	0
g3488.t1	1080	771.095	48	3.16844
g3489.t1	7296	6987.1	189.923	1.38354
g3489.t2	2292	1983.1	27.0772	0.69498
g3490.t1	1887	1578.1	813	26.2222
g3491.t1	204	44.6165	2	2.28164
g3492.t1	3690	3381.1	363	5.46464
g3493.t1	1209	900.095	2416	136.622
g3494.t1	951	642.6	55	4.35647
g3495.t1	1455	1146.1	113	5.01846
g3496.t1	1623	1314.1	7	0.271134
g3497.t1	393	150.509	0	0
g3498.t1	237	59.079	0	0
g3499.t1	387	146.336	0	0
g3500.t1	366	132.39	0	0
g3501.t1	336	113.442	0	0
g3502.t1	210	47.1597	0	0
g3503.t1	1365	1056.1	257	12.3863
g3504.t1	504	232.066	203	44.5244
g3505.t1	2958	2649.1	0	0
g3505.t2	3051	2742.1	1	0.0185622
g3506.t1	1356	1047.1	788	38.3048
g3507.t1	264	72.6034	482	337.911
g3508.t1	1185	876.095	0	0
g3509.t1	630	338.198	39	5.86957
g3510.t1	594	306.621	60	9.96004
g3511.t1	456	195.119	72	18.7821
