Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	rno03010:Ribosome	20	0.4569339730408956	1.7122695557181706E-5	P62907, P29314, P62909, P62083, Q498T4, P38983, P17702, P62282, P61354, P17074, P61314, P23358, P62752, P24049	2059	22	4978	2.1978895315466467	0.044001398861503005	0.044998443924273525	0.044998443924273525
KEGG_PATHWAY	rno05171:Coronavirus disease - COVID-19	25	0.5711674663011195	5.164063792862778E-4	P62907, P31722, P29314, P62909, P62083, Q05961, P40190, A0A0G2K344, P38983, P17702, P62282, P61354, P61314, P17074, P23358, Q8CHN8, B5DF45, P62752, P24049	2059	34	4978	1.777704768162729	0.7426881478262393	0.678557982382169	0.678557982382169
KEGG_PATHWAY	hsa05012:Parkinson disease	21	0.47978067169294036	0.0012082355922073214	O43242, P55036, Q504Y0, P29274, Q05940, P51665, O95299, Q07817, P21912, P17612, Q9BXM7, O14727, Q99497, P25789, P25788, Q9Y385, Q9UER7, P25787, Q9NZJ5, Q96GE6	2059	28	4978	1.8132588635259836	0.9582961948489742	0.8782313600276491	0.8782313600276491
KEGG_PATHWAY	mmu05171:Coronavirus disease - COVID-19	14	0.3198537811286269	0.0013367296195245801	Q8VI93, P51410, Q8R5F7, P19221, Q62077, Q00560, Q9WUN2, P58682, O09167, Q60803, P27659, Q6Q899, P47955, P98064	2059	16	4978	2.1154686741136475	0.9702603899589176	0.8782313600276491	0.8782313600276491
KEGG_PATHWAY	ocu03010:Ribosome	10	0.2284669865204478	0.0021959198809521777	G1SQH0, G1SKF7, G1SZ12, G1TFM5, G1T168, G1SNY0, G1TU13	2059	10	4978	2.4176784847013115	0.9969026950932705	1.0	1.0
KEGG_PATHWAY	hsa04137:Mitophagy - animal	12	0.2741603838245374	0.0052445397602956575	Q9BXW4, Q07817, Q9BXK5, Q9BXM7, O14807, Q7Z6Z7, Q9UJ41, Q9UHD2, Q7Z3C6, Q14596, Q9HAU4, Q9NZJ5	2059	14	4978	2.0722958440296955	0.9999990034028226	1.0	1.0
KEGG_PATHWAY	hsa05152:Tuberculosis	15	0.3427004797806717	0.009001679662917032	Q09472, Q9Y243, P11279, Q9Y4K3, P17676, Q99437, O14727, Q9UDY8, Q9ULY5, Q14790, Q15075, P22897, Q15399, P10809, Q96GE6	2059	20	4978	1.8132588635259834	0.9999999999521778	1.0	1.0
KEGG_PATHWAY	mmu03050:Proteasome	9	0.205620287868403	0.015343806969015213	Q9D8W5, P70195, P46471, Q8VDM4, Q9Z2U1, Q9R1P4, O88685, P62334, Q60692	2059	10	4978	2.17591063623118	1.0	1.0	1.0
KEGG_PATHWAY	hsa05164:Influenza A	14	0.3198537811286269	0.01563654804504936	O95786, Q09472, Q16611, Q9Y243, P55265, O14980, Q9UHD2, O14727, P52948, P20231, Q14790, Q9UBU9, P42336, P07478	2059	19	4978	1.7814473045167558	1.0	1.0	1.0
KEGG_PATHWAY	mmu05017:Spinocerebellar ataxia	17	0.38839387708476125	0.018447917848104196	Q9D8W5, P51432, P98156, P54254, P70195, P46471, P39429, Q8VDM4, Q9R1P4, Q60692, Q3UMR5, Q9ESK9, Q9Z2U1, O88685, O70305, P62334, O70405	2059	25	4978	1.6440213695968917	1.0	1.0	1.0
KEGG_PATHWAY	ocu05171:Coronavirus disease - COVID-19	10	0.2284669865204478	0.019307946316168376	G1SQH0, G1SKF7, G1SZ12, G1TFM5, G1T168, G1SNY0, G1TU13	2059	12	4978	2.0147320705844263	1.0	1.0	1.0
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	11	0.2513136851724926	0.02243127356140078	Q9Y243, O14807, P20749, Q9UDY8, Q8TAD2, Q9ULY5, Q14790, Q06124, Q9NQC7, Q96GE6, P42336	2059	14	4978	1.8996045236938874	1.0	1.0	1.0
KEGG_PATHWAY	hsa03050:Proteasome	7	0.15992689056431345	0.02248954723534361	Q14997, O43242, P55036, P25789, P25788, P51665, P25787	2059	7	4978	2.4176784847013115	1.0	1.0	1.0
KEGG_PATHWAY	hsa05162:Measles	12	0.2741603838245374	0.024833725562552415	Q07817, O95786, O14727, Q9Y243, Q16611, P21580, P55265, Q14790, Q9UHD2, Q9Y4K3, P42336, Q9NZJ5	2059	16	4978	1.8132588635259834	1.0	1.0	1.0
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	13	0.29700708247658214	0.026639533587615904	Q8TEY5, P17612, Q01668, O95180, P16066, O43497, P43354, Q16566, P15336, Q8NCG7, Q96BA8, Q96GE6	2059	18	4978	1.746101127839836	1.0	1.0	1.0
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	14	0.3198537811286269	0.02795844646872748	Q8TEY5, Q09472, P14618, Q9Y243, O43741, Q16822, P50416, P15336, P17612, Q9NQR9, Q01813, Q96BA8, Q96GE6	2059	20	4978	1.692374939290918	1.0	1.0	1.0
KEGG_PATHWAY	hsa04210:Apoptosis	14	0.3198537811286269	0.02795844646872748	Q16611, Q9Y243, P07858, Q13315, Q12923, P53634, O15519, Q07817, O14727, Q14790, Q13490, Q9UER7, P42336, Q9NZJ5	2059	20	4978	1.692374939290918	1.0	1.0	1.0
KEGG_PATHWAY	mmu05417:Lipid and atherosclerosis	14	0.3198537811286269	0.02795844646872748	P51432, P98156, P35951, P39429, Q9Z2A0, Q62077, P70236, Q9WUN2, P41233, Q06507, O54750, Q60803, O54749, Q8BJQ4	2059	20	4978	1.692374939290918	1.0	1.0	1.0
KEGG_PATHWAY	hsa05020:Prion disease	17	0.38839387708476125	0.02983009764376678	Q8TEY5, O43242, P55036, P51665, O95299, P15336, P21912, P17612, Q01668, O14727, P25789, P25788, Q96BA8, P25787, P42336, Q9NZJ5	2059	26	4978	1.5807897784585498	1.0	1.0	1.0
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	19	0.4340872743888508	0.02992872303798842	Q8TEY5, Q09472, Q9Y243, O15254, O75899, P29274, Q8WZA2, Q86YW7, P17612, Q01668, P16066, Q9UBS5, P42262, Q16566, P30939, Q96BA8, P42336, Q96GE6	2059	30	4978	1.531196373644164	1.0	1.0	1.0
KEGG_PATHWAY	bta04936:Alcoholic liver disease	8	0.18277358921635825	0.03030842306750286	P48818, Q645M6, Q2KJC9, Q3ZCC3, Q3SYW2, Q2KIA4, Q1RMT8, Q2UVX4	2059	9	4978	2.149047541956721	1.0	1.0	1.0
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	9	0.205620287868403	0.035937223245426045	Q03181, O15254, Q15848, O15540, O60488, Q9BY76, Q16822, P50416, O14975	2059	11	4978	1.978100578391982	1.0	1.0	1.0
KEGG_PATHWAY	hsa04657:IL-17 signaling pathway	9	0.205620287868403	0.035937223245426045	P98088, P21580, Q8TAD2, Q14790, Q9UHD2, Q9Y4K3, Q13164, Q9P0M4, P17676	2059	11	4978	1.978100578391982	1.0	1.0	1.0
KEGG_PATHWAY	mmu04137:Mitophagy - animal	10	0.2284669865204478	0.039901996479990605	Q811U4, Q06507, O35465, P39429, P0CG50, Q9R049, Q6PDG8, O70405, Q9WUN2, Q9WVS6	2059	13	4978	1.8597526805394702	1.0	1.0	1.0
KEGG_PATHWAY	mcf01100:Metabolic pathways	10	0.2284669865204478	0.039901996479990605	Q4R7U8, Q4R834, Q9N0C5, Q60HG7, Q60HH9, Q95JJ0, O02663, Q4R761, Q8HXX8	2059	13	4978	1.8597526805394702	1.0	1.0	1.0
KEGG_PATHWAY	hsa05034:Alcoholism	11	0.2513136851724926	0.04262326218512301	Q8TEY5, P17612, Q96DB2, P29274, Q05940, Q16566, P15336, Q9UBN7, Q96BA8, Q96GE6	2059	15	4978	1.772964222114295	1.0	1.0	1.0
KEGG_PATHWAY	mmu05203:Viral carcinogenesis	11	0.2513136851724926	0.04262326218512301	Q60631, P70191, Q8VD76, Q06507, Q3U1J4, Q8VI36, P39429, Q60803, O08759, Q00560, Q99M87	2059	15	4978	1.772964222114295	1.0	1.0	1.0
KEGG_PATHWAY	mmu04141:Protein processing in endoplasmic reticulum	19	0.4340872743888508	0.044325245491452184	Q99KV1, Q61712, P39429, Q9ES00, Q9R049, Q99P31, Q3UPL0, Q9WVS6, P17564, Q06507, Q01405, P60670, Q6P073, Q9QYJ0, Q8BTV1, Q9QYI4, Q91YT2, Q99PL5, Q99PL6	2059	31	4978	1.4818029422362877	1.0	1.0	1.0
KEGG_PATHWAY	hsa04931:Insulin resistance	12	0.2741603838245374	0.044413449331441576	Q8TEY5, Q9NQR9, Q9Y243, O43741, Q16822, O60343, Q06124, P50416, O14975, Q96BA8, P23443, P42336	2059	17	4978	1.7065965774362197	1.0	1.0	1.0
KEGG_PATHWAY	hsa04215:Apoptosis - multiple species	6	0.1370801919122687	0.047397147361660265	Q07817, O14727, Q16611, Q9NR09, Q14790, Q13490	2059	6	4978	2.4176784847013115	1.0	1.0	1.0
KEGG_PATHWAY	mmu05323:Rheumatoid arthritis	6	0.1370801919122687	0.047397147361660265	Q9D777, Q9WU72, Q8BVE3, Q9Z1G4, P50516, Q02858	2059	6	4978	2.4176784847013115	1.0	1.0	1.0
KEGG_PATHWAY	hsa00630:Glyoxylate and dicarboxylate metabolism	6	0.1370801919122687	0.047397147361660265	Q9BWD1, Q9UBQ7, P05165, Q9UJM8, P15104, P23378	2059	6	4978	2.4176784847013115	1.0	1.0	1.0
KEGG_PATHWAY	hsa04140:Autophagy - animal	25	0.5711674663011195	0.052245311241468737	Q9BXW4, Q9Y243, P07858, Q9H269, P11279, Q9H8Y8, Q9UHD2, Q99570, Q96DT6, Q9Y4K3, O15519, Q07817, Q9NQL2, P17612, Q9HCE0, O14807, Q9NR09, Q7Z3C6, Q8N122, Q14596, O94817, P23443, P42336, Q9NZJ5	2059	44	4978	1.3736809572166542	1.0	1.0	1.0
KEGG_PATHWAY	bta00600:Sphingolipid metabolism	7	0.15992689056431345	0.058493079865990685	Q2KHZ8, Q0V8R6, A6QNK1, O97859, Q17QB3, A6BMK7	2059	8	4978	2.1154686741136475	1.0	1.0	1.0
KEGG_PATHWAY	mmu04622:RIG-I-like receptor signaling pathway	7	0.15992689056431345	0.058493079865990685	Q8R151, Q60855, Q8R5F7, P39429, Q60803, Q6Q899, Q9WUN2	2059	8	4978	2.1154686741136475	1.0	1.0	1.0
