target_id	length	eff_length	est_counts	tpm
g3450.t1	300	118.293	0	0
g3451.t1	324	136.256	0	0
g3452.t1	1137	907.974	4	1.69123
g3453.t1	1509	1279.97	0	0
g3454.t1	1638	1408.97	2	0.544934
g3455.t1	726	499.125	1	0.769143
g3456.t1	555	335.091	0	0
g3457.t1	6606	6376.97	7	0.421406
g3458.t1	2493	2263.97	0	0
g3459.t1	3207	2977.97	15	1.93369
g3460.t1	1509	1279.97	3	0.899781
g3461.t1	1299	1069.97	6	2.15276
g3462.t1	1536	1306.97	4	1.17492
g3463.t1	1182	952.974	4	1.61137
g3464.t1	666	440.694	14	12.1957
g3465.t1	7548	7318.97	2635.9	138.26
g3465.t2	7620	7390.97	104.984	5.45305
g3465.t3	7542	7312.97	2175.79	114.22
g3465.t4	7590	7360.97	12.1606	0.634215
g3465.t5	7590	7360.97	12.1606	0.634215
g3466.t1	810	581.78	0	0
g3467.t1	1989	1759.97	12	2.61753
g3468.t1	915	686.229	9	5.0349
g3469.t1	2460	2230.97	19	3.26946
g3470.t1	2586	2356.97	5	0.814389
g3471.t1	1263	1033.97	159	59.0343
g3472.t1	708	481.558	1	0.797202
g3473.t1	1293	1063.97	16	5.77306
g3474.t1	321	133.999	0	0
g3474.t2	318	131.646	0	0
g3475.t1	4482	4252.97	13708	1237.37
g3476.t1	297	116.167	1	3.30473
g3477.t1	1146	916.974	34	14.2344
g3478.t1	1353	1123.97	1	0.341555
g3479.t1	1326	1096.97	18	6.29931
g3480.t1	843	614.567	4	2.49866
g3481.t1	1995	1765.97	48.4503	10.5325
g3481.t2	1992	1762.97	48.5497	10.572
g3482.t1	297	116.167	0	0
g3483.t1	207	57.6048	0	0
g3484.t1	273	99.0338	0	0
g3485.t1	315	129.299	0	0
g3486.t1	381	181.544	0	0
g3487.t1	1566	1336.97	0	0
g3488.t1	1080	850.974	5	2.25564
g3489.t1	7296	7066.97	15.5349	0.843903
g3489.t2	2292	2062.97	450.465	83.8271
g3490.t1	1887	1657.97	30	6.94641
g3491.t1	204	56.0763	0	0
g3492.t1	3690	3460.97	6	0.665533
g3493.t1	1209	979.974	300	117.523
g3494.t1	951	722.063	3	1.59501
g3495.t1	1455	1225.97	8	2.5051
g3496.t1	1623	1393.97	0	0
g3497.t1	393	191.586	0	0
g3498.t1	237	75.445	0	0
g3499.t1	387	186.594	0	0
g3500.t1	366	169.237	0	0
g3501.t1	336	145.73	0	0
g3502.t1	210	59.2325	0	0
g3503.t1	1365	1135.97	21	7.09689
g3504.t1	504	288.193	10	13.3209
g3505.t1	2958	2728.97	0	0
g3505.t2	3051	2821.97	0	0
g3506.t1	1356	1126.97	52	17.7136
g3507.t1	264	92.8891	14	57.8603
g3508.t1	1185	955.974	0	0
g3509.t1	630	405.773	1	0.946092
g3510.t1	594	371.575	7	7.23217
g3511.t1	456	245.45	5	7.82032
g3512.t1	1371	1141.97	20	6.72343
g3513.t1	1548	1318.97	23	6.69435
g3514.t1	897	668.277	48	27.5741
g3515.t1	459	248.091	0	0
g3516.t1	366	169.237	0	0
g3517.t1	2628	2398.97	0	0
g3518.t1	498	282.783	1	1.35758
g3519.t1	1599	1369.97	2	0.560447
g3520.t1	513	296.399	0	0
g3521.t1	1350	1120.97	0	0
g3522.t1	726	499.125	3	2.30743
g3523.t1	1146	916.974	25	10.4665
g3524.t1	792	563.985	0	0
g3525.t1	369	171.594	0	0
g3526.t1	1209	979.974	13	5.09267
g3527.t1	1752	1522.97	3	0.756216
g3528.t1	408	204.141	0	0
g3529.t1	948	719.063	3	1.60166
g3530.t1	1449	1219.97	0	0
g3531.t1	1908	1678.97	5	1.14325
g3532.t1	612	388.696	5	4.9383
g3533.t1	4959	4729.97	1300	105.512
g3534.t1	744	516.75	7	5.20037
g3535.t1	351	157.367	0	0
g3536.t1	216	62.6561	0	0
g3537.t1	1026	796.974	0	0
g3538.t1	1992	1762.97	0	0
g3539.t1	297	116.167	0	0
g3540.t1	1470	1240.97	22	6.80576
g3541.t1	309	124.897	1	3.07373
g3542.t1	1575	1345.97	0	0
g3543.t1	2730	2500.97	0	0
g3544.t1	648	423.2	0	0
g3545.t1	390	188.994	0	0
g3546.t1	510	293.652	1	1.30733
g3547.t1	930	701.13	0	0
g3548.t1	759	531.438	0	0
g3549.t1	687	461.188	1	0.832414
g3550.t1	1122	892.974	4	1.71964
g3551.t1	285	107.48	34	121.442
g3552.t1	309	124.897	16	49.1797
g3553.t1	1743	1513.97	32	8.11425
g3554.t1	351	157.367	0	0
g3555.t1	1956	1726.97	36	8.00265
g3556.t1	792	563.985	17	11.5717
g3557.t1	525	307.426	19	23.7263
g3558.t1	969	740.045	9	4.66875
g3559.t1	1683	1453.97	10	2.64034
g3560.t1	501	285.461	0	0
g3561.t1	627	402.86	0	0
g3562.t1	855	626.493	0	0
g3563.t1	690	464.088	0	0
g3564.t1	483	269.478	0	0
g3565.t1	5055	4825.97	14.9861	1.19213
g3565.t2	5091	4861.97	0.0138578	0.00109421
g3566.t1	597	374.458	4	4.10085
g3567.t1	213	60.929	0	0
g3568.t1	240	77.3679	1	4.96199
g3569.t1	948	719.063	13	6.94054
g3570.t1	885	656.324	9	5.2643
g3571.t1	270	97.0069	0	0
g3572.t1	105	32.8497	0	0
g3573.t1	123	28.8557	0	0
g3574.t1	240	77.3679	0	0
g3575.t1	246	81.2206	0	0
g3576.t1	276	101.107	0	0
g3577.t1	3402	3172.97	9	1.08891
g3578.t1	1065	835.974	0	0
g3579.t1	2598	2368.97	7	1.13437
g3580.t1	1332	1102.97	18	6.26504
g3581.t1	1830	1600.97	18	4.31624
g3582.t1	1416	1186.97	1	0.323427
g3583.t1	963	734.045	14	7.32187
g3584.t1	1992	1762.97	55.7178	12.1329
g3584.t2	1971	1741.97	24.2822	5.35135
g3584.t3	1998	1768.97	0	0
g3585.t1	1206	976.974	63	24.7557
g3586.t1	378	179.016	15	32.1674
g3587.t1	549	329.614	25	29.1173
g3588.t1	495	280.122	52	71.2645
g3589.t1	390	188.994	20	40.6255
g3590.t1	765	537.337	5	3.57224
g3591.t1	5232	5002.97	45	3.45304
g3592.t1	1920	1690.97	13	2.95137
g3593.t1	879	650.355	29	17.1184
g3594.t1	351	157.367	3	7.31856
g3595.t1	225	67.9577	0	0
g3596.t1	366	169.237	0	0
g3596.t2	219	64.2775	0	0
g3597.t1	3624	3394.97	1.41855e-07	1.60408e-08
g3597.t2	3552	3322.97	318.677	36.8163
g3597.t3	3528	3298.97	186.323	21.6823
g3598.t1	2940	2710.97	85	12.0368
g3598.t2	2511	2281.97	0	0
g3599.t1	2193	1963.97	14	2.73659
g3600.t1	4317	4087.97	3	0.281728
g3601.t1	372	174.078	5	11.0266
g3602.t1	867	638.478	15	9.01908
g3603.t1	633	408.676	15	14.0906
g3604.t1	519	301.783	1	1.2721
g3605.t1	924	695.18	55	30.3726
g3606.t1	1392	1162.97	29	9.57293
g3607.t1	936	707.097	1	0.542923
g3608.t1	513	296.399	185.46	240.209
g3609.t1	936	707.097	9	4.88631
g3610.t1	741	513.775	0	0
g3611.t1	3534	3304.97	0	0
g3612.t1	918	689.196	24	13.3686
g3613.t1	1383	1153.97	32	10.6456
g3614.t1	717	490.326	0	0
g3615.t1	339	147.982	0	0
g3616.t1	3774	3544.97	3	0.324882
